,continent,location,date,value,country_num,region,subregion,country_name,policy,name
1440,North America,Canada,2020-12-20,14.44,8,Aerion,North,Aerion North,B,Aerion North
1441,North America,Canada,2020-12-27,16.175,8,Aerion,North,Aerion North,B,Aerion North
1442,North America,Canada,2021-01-03,18.059,8,Aerion,North,Aerion North,B,Aerion North
1443,North America,Canada,2021-01-10,19.76,8,Aerion,North,Aerion North,B,Aerion North
1444,North America,Canada,2021-01-17,21.487,8,Aerion,North,Aerion North,B,Aerion North
1445,North America,Canada,2021-01-24,23.326,8,Aerion,North,Aerion North,B,Aerion North
1446,North America,Canada,2021-01-31,24.133,8,Aerion,North,Aerion North,B,Aerion North
1447,North America,Canada,2021-02-07,24.192,8,Aerion,North,Aerion North,B,Aerion North
1448,North America,Canada,2021-02-14,23.282,8,Aerion,North,Aerion North,B,Aerion North
1449,North America,Canada,2021-02-21,21.454,8,Aerion,North,Aerion North,B,Aerion North
1450,North America,Canada,2021-02-28,19.125,8,Aerion,North,Aerion North,B,Aerion North
1451,North America,Canada,2021-03-07,16.361,8,Aerion,North,Aerion North,B,Aerion North
1452,North America,Canada,2021-03-14,13.077,8,Aerion,North,Aerion North,B,Aerion North
1453,North America,Canada,2021-03-21,10.253,8,Aerion,North,Aerion North,B,Aerion North
1454,North America,Canada,2021-03-28,8.062,8,Aerion,North,Aerion North,B,Aerion North
1455,North America,Canada,2021-04-04,6.787,8,Aerion,North,Aerion North,B,Aerion North
1456,North America,Canada,2021-04-11,6.055,8,Aerion,North,Aerion North,B,Aerion North
1457,North America,Canada,2021-04-18,5.885,8,Aerion,North,Aerion North,B,Aerion North
1458,North America,Canada,2021-04-25,6.111,8,Aerion,North,Aerion North,B,Aerion North
1459,North America,Canada,2021-05-02,6.602,8,Aerion,North,Aerion North,B,Aerion North
1460,North America,Canada,2021-05-09,6.966,8,Aerion,North,Aerion North,B,Aerion North
1461,North America,Canada,2021-05-16,7.441,8,Aerion,North,Aerion North,B,Aerion North
1462,North America,Canada,2021-05-23,7.779,8,Aerion,North,Aerion North,B,Aerion North
1463,North America,Canada,2021-05-30,8.006,8,Aerion,North,Aerion North,B,Aerion North
1464,North America,Canada,2021-06-06,7.82,8,Aerion,North,Aerion North,B,Aerion North
1465,North America,Canada,2021-06-13,7.345,8,Aerion,North,Aerion North,B,Aerion North
1466,North America,Canada,2021-06-20,6.587,8,Aerion,North,Aerion North,B,Aerion North
1467,North America,Canada,2021-06-27,6.115,8,Aerion,North,Aerion North,B,Aerion North
1468,North America,Canada,2021-07-04,5.383,8,Aerion,North,Aerion North,B,Aerion North
1469,North America,Canada,2021-07-11,4.595,8,Aerion,North,Aerion North,B,Aerion North
1470,North America,Canada,2021-07-18,3.838,8,Aerion,North,Aerion North,B,Aerion North
1471,North America,Canada,2021-07-25,3.147,8,Aerion,North,Aerion North,B,Aerion North
1472,North America,Canada,2021-08-01,2.56,8,Aerion,North,Aerion North,B,Aerion North
1473,North America,Canada,2021-08-08,2.3,8,Aerion,North,Aerion North,B,Aerion North
1474,North America,Canada,2021-08-15,1.802,8,Aerion,North,Aerion North,B,Aerion North
1475,North America,Canada,2021-08-22,1.635,8,Aerion,North,Aerion North,B,Aerion North
1476,North America,Canada,2021-08-29,1.716,8,Aerion,North,Aerion North,B,Aerion North
1477,North America,Canada,2021-09-05,1.898,8,Aerion,North,Aerion North,B,Aerion North
1478,North America,Canada,2021-09-12,2.318,8,Aerion,North,Aerion North,B,Aerion North
1479,North America,Canada,2021-09-19,2.879,8,Aerion,North,Aerion North,B,Aerion North
1480,North America,Canada,2021-09-26,3.559,8,Aerion,North,Aerion North,B,Aerion North
1481,North America,Canada,2021-10-03,4.51,8,Aerion,North,Aerion North,B,Aerion North
1482,North America,Canada,2021-10-10,5.138,8,Aerion,North,Aerion North,B,Aerion North
1483,North America,Canada,2021-10-17,5.814,8,Aerion,North,Aerion North,B,Aerion North
1484,North America,Canada,2021-10-24,6.356,8,Aerion,North,Aerion North,B,Aerion North
1485,North America,Canada,2021-10-31,6.579,8,Aerion,North,Aerion North,B,Aerion North
1486,North America,Canada,2021-11-07,6.505,8,Aerion,North,Aerion North,B,Aerion North
1487,North America,Canada,2021-11-14,6.234,8,Aerion,North,Aerion North,B,Aerion North
1488,North America,Canada,2021-11-21,5.762,8,Aerion,North,Aerion North,B,Aerion North
1489,North America,Canada,2021-11-28,5.298,8,Aerion,North,Aerion North,B,Aerion North
1490,North America,Canada,2021-12-05,4.763,8,Aerion,North,Aerion North,B,Aerion North
1491,North America,Canada,2021-12-12,4.321,8,Aerion,North,Aerion North,B,Aerion North
1492,North America,Canada,2021-12-19,3.986,8,Aerion,North,Aerion North,B,Aerion North
1493,North America,Canada,2021-12-26,3.73,8,Aerion,North,Aerion North,B,Aerion North
1494,North America,Canada,2022-01-02,3.722,8,Aerion,North,Aerion North,B,Aerion North
1495,North America,Canada,2022-01-09,4.347,8,Aerion,North,Aerion North,B,Aerion North
1496,North America,Canada,2022-01-16,6.152,8,Aerion,North,Aerion North,B,Aerion North
1497,North America,Canada,2022-01-23,9.41,8,Aerion,North,Aerion North,B,Aerion North
1498,North America,Canada,2022-01-30,13.036,8,Aerion,North,Aerion North,B,Aerion North
1499,North America,Canada,2022-02-06,16.186,8,Aerion,North,Aerion North,B,Aerion North
1500,North America,Canada,2022-02-13,18.816,8,Aerion,North,Aerion North,B,Aerion North
1501,North America,Canada,2022-02-20,20.451,8,Aerion,North,Aerion North,B,Aerion North
1502,North America,Canada,2022-02-27,20.919,8,Aerion,North,Aerion North,B,Aerion North
1503,North America,Canada,2022-03-06,20.221,8,Aerion,North,Aerion North,B,Aerion North
1504,North America,Canada,2022-03-13,18.01,8,Aerion,North,Aerion North,B,Aerion North
1505,North America,Canada,2022-03-20,14.975,8,Aerion,North,Aerion North,B,Aerion North
1506,North America,Canada,2022-03-27,12.304,8,Aerion,North,Aerion North,B,Aerion North
1507,North America,Canada,2022-04-03,10.235,8,Aerion,North,Aerion North,B,Aerion North
1508,North America,Canada,2022-04-10,9.094,8,Aerion,North,Aerion North,B,Aerion North
1509,North America,Canada,2022-04-17,8.57,8,Aerion,North,Aerion North,B,Aerion North
1510,North America,Canada,2022-04-24,8.634,8,Aerion,North,Aerion North,B,Aerion North
1511,North America,Canada,2022-05-01,8.845,8,Aerion,North,Aerion North,B,Aerion North
1512,North America,Canada,2022-05-08,9.533,8,Aerion,North,Aerion North,B,Aerion North
1513,North America,Canada,2022-05-15,10.424,8,Aerion,North,Aerion North,B,Aerion North
1514,North America,Canada,2022-05-22,11.119,8,Aerion,North,Aerion North,B,Aerion North
1515,North America,Canada,2022-05-29,11.108,8,Aerion,North,Aerion North,B,Aerion North
1516,North America,Canada,2022-06-05,11.033,8,Aerion,North,Aerion North,B,Aerion North
1517,North America,Canada,2022-06-12,9.64,8,Aerion,North,Aerion North,B,Aerion North
1518,North America,Canada,2022-06-26,6.594,8,Aerion,North,Aerion North,B,Aerion North
1519,North America,Canada,2022-07-03,5.253,8,Aerion,North,Aerion North,B,Aerion North
1520,North America,Canada,2022-07-10,4.157,8,Aerion,North,Aerion North,B,Aerion North
1521,North America,Canada,2022-07-17,3.678,8,Aerion,North,Aerion North,B,Aerion North
1522,North America,Canada,2022-07-24,3.448,8,Aerion,North,Aerion North,B,Aerion North
1523,North America,Canada,2022-07-31,4.243,8,Aerion,North,Aerion North,B,Aerion North
1524,North America,Canada,2022-08-07,5.22,8,Aerion,North,Aerion North,B,Aerion North
1525,North America,Canada,2022-08-14,5.974,8,Aerion,North,Aerion North,B,Aerion North
1526,North America,Canada,2022-08-21,6.416,8,Aerion,North,Aerion North,B,Aerion North
1527,North America,Canada,2022-08-28,6.966,8,Aerion,North,Aerion North,B,Aerion North
1528,North America,Canada,2022-09-04,7.441,8,Aerion,North,Aerion North,B,Aerion North
1529,North America,Canada,2022-09-11,7.482,8,Aerion,North,Aerion North,B,Aerion North
1530,North America,Canada,2022-09-18,7.244,8,Aerion,North,Aerion North,B,Aerion North
1531,North America,Canada,2022-09-25,7.099,8,Aerion,North,Aerion North,B,Aerion North
1532,North America,Canada,2022-10-02,6.594,8,Aerion,North,Aerion North,B,Aerion North
1533,North America,Canada,2022-10-09,6.49,8,Aerion,North,Aerion North,B,Aerion North
1534,North America,Canada,2022-10-16,6.442,8,Aerion,North,Aerion North,B,Aerion North
1535,North America,Canada,2022-10-23,6.728,8,Aerion,North,Aerion North,B,Aerion North
1536,North America,Canada,2022-10-30,7.2,8,Aerion,North,Aerion North,B,Aerion North
1537,North America,Canada,2022-11-06,7.753,8,Aerion,North,Aerion North,B,Aerion North
1538,North America,Canada,2022-11-13,8.199,8,Aerion,North,Aerion North,B,Aerion North
1539,North America,Canada,2022-11-20,8.548,8,Aerion,North,Aerion North,B,Aerion North
1540,North America,Canada,2022-11-27,8.886,8,Aerion,North,Aerion North,B,Aerion North
1541,North America,Canada,2022-12-04,8.964,8,Aerion,North,Aerion North,B,Aerion North
1542,North America,Canada,2022-12-11,8.615,8,Aerion,North,Aerion North,B,Aerion North
1543,North America,Canada,2022-12-18,8.244,8,Aerion,North,Aerion North,B,Aerion North
1544,North America,Canada,2022-12-25,8.266,8,Aerion,North,Aerion North,B,Aerion North
1545,North America,Canada,2023-01-01,8.288,8,Aerion,North,Aerion North,B,Aerion North
1546,North America,Canada,2023-01-08,8.117,8,Aerion,North,Aerion North,B,Aerion North
1547,North America,Canada,2023-01-15,8.154,8,Aerion,North,Aerion North,B,Aerion North
1548,North America,Canada,2023-01-22,8.132,8,Aerion,North,Aerion North,B,Aerion North
1549,North America,Canada,2023-01-29,8.106,8,Aerion,North,Aerion North,B,Aerion North
1550,North America,Canada,2023-02-05,8.002,8,Aerion,North,Aerion North,B,Aerion North
1551,North America,Canada,2023-02-12,7.423,8,Aerion,North,Aerion North,B,Aerion North
1552,North America,Canada,2023-02-19,6.91,8,Aerion,North,Aerion North,B,Aerion North
1553,North America,Canada,2023-02-26,6.576,8,Aerion,North,Aerion North,B,Aerion North
1554,North America,Canada,2023-03-05,5.955,8,Aerion,North,Aerion North,B,Aerion North
1555,North America,Canada,2023-03-12,5.431,8,Aerion,North,Aerion North,B,Aerion North
1556,North America,Canada,2023-03-19,5.071,8,Aerion,North,Aerion North,B,Aerion North
1557,North America,Canada,2023-03-26,4.696,8,Aerion,North,Aerion North,B,Aerion North
1558,North America,Canada,2023-04-02,4.343,8,Aerion,North,Aerion North,B,Aerion North
1559,North America,Canada,2023-04-09,4.101,8,Aerion,North,Aerion North,B,Aerion North
1560,North America,Canada,2023-04-16,4.02,8,Aerion,North,Aerion North,B,Aerion North
1561,North America,Canada,2023-04-23,3.849,8,Aerion,North,Aerion North,B,Aerion North
1562,North America,Canada,2023-04-30,3.808,8,Aerion,North,Aerion North,B,Aerion North
1563,North America,Canada,2023-05-07,3.659,8,Aerion,North,Aerion North,B,Aerion North
1564,North America,Canada,2023-05-14,3.544,8,Aerion,North,Aerion North,B,Aerion North
1565,North America,Canada,2023-05-21,3.057,8,Aerion,North,Aerion North,B,Aerion North
1566,North America,Canada,2023-05-28,2.511,8,Aerion,North,Aerion North,B,Aerion North
1567,North America,Canada,2023-06-04,1.969,8,Aerion,North,Aerion North,B,Aerion North
1568,North America,Canada,2023-06-11,1.527,8,Aerion,North,Aerion North,B,Aerion North
1569,North America,Canada,2023-06-18,0.97,8,Aerion,North,Aerion North,B,Aerion North
1570,North America,Canada,2023-06-25,0.446,8,Aerion,North,Aerion North,B,Aerion North
1571,North America,Canada,2023-07-02,0.0,8,Aerion,North,Aerion North,B,Aerion North
1572,North America,Canada,2023-07-09,0.0,8,Aerion,North,Aerion North,B,Aerion North
1573,North America,Canada,2023-07-16,0.0,8,Aerion,North,Aerion North,B,Aerion North
1574,North America,Canada,2023-07-23,0.0,8,Aerion,North,Aerion North,B,Aerion North
1575,North America,Canada,2023-07-30,0.0,8,Aerion,North,Aerion North,B,Aerion North
1576,North America,Canada,2023-08-06,0.0,8,Aerion,North,Aerion North,B,Aerion North
1577,North America,Canada,2023-08-13,0.078,8,Aerion,North,Aerion North,B,Aerion North
1578,North America,Canada,2023-08-20,0.152,8,Aerion,North,Aerion North,B,Aerion North
1579,North America,Canada,2023-08-27,0.245,8,Aerion,North,Aerion North,B,Aerion North
1580,North America,Canada,2023-09-03,0.431,8,Aerion,North,Aerion North,B,Aerion North
1581,North America,Canada,2023-09-10,0.65,8,Aerion,North,Aerion North,B,Aerion North
1582,North America,Canada,2023-09-17,0.858,8,Aerion,North,Aerion North,B,Aerion North
1583,North America,Canada,2023-09-24,1.1,8,Aerion,North,Aerion North,B,Aerion North
1584,North America,Canada,2023-10-01,1.308,8,Aerion,North,Aerion North,B,Aerion North
1585,North America,Canada,2023-10-08,1.609,8,Aerion,North,Aerion North,B,Aerion North
1586,North America,Canada,2023-10-15,1.805,8,Aerion,North,Aerion North,B,Aerion North
1587,North America,Canada,2023-10-22,1.969,8,Aerion,North,Aerion North,B,Aerion North
1588,North America,Canada,2023-10-29,2.092,8,Aerion,North,Aerion North,B,Aerion North
1589,North America,Canada,2023-11-05,2.162,8,Aerion,North,Aerion North,B,Aerion North
1590,North America,Canada,2023-11-12,2.236,8,Aerion,North,Aerion North,B,Aerion North
1591,North America,Canada,2023-11-19,2.281,8,Aerion,North,Aerion North,B,Aerion North
1592,North America,Canada,2023-11-26,2.184,8,Aerion,North,Aerion North,B,Aerion North
1593,North America,Canada,2023-12-03,2.151,8,Aerion,North,Aerion North,B,Aerion North
1594,North America,Canada,2023-12-10,1.95,8,Aerion,North,Aerion North,B,Aerion North
1595,North America,Canada,2023-12-17,1.657,8,Aerion,North,Aerion North,B,Aerion North
1596,North America,Canada,2023-12-24,1.378,8,Aerion,North,Aerion North,B,Aerion North
1597,North America,Canada,2023-12-31,1.062,8,Aerion,North,Aerion North,B,Aerion North
1598,North America,Mexico,2020-02-09,0.0,9,Aerion,South,Aerion South,B,Aerion South
1599,North America,Mexico,2020-02-16,0.0,9,Aerion,South,Aerion South,B,Aerion South
1600,North America,Mexico,2020-02-23,0.0,9,Aerion,South,Aerion South,B,Aerion South
1601,North America,Mexico,2020-03-01,0.0,9,Aerion,South,Aerion South,B,Aerion South
1602,North America,Mexico,2020-03-08,0.0,9,Aerion,South,Aerion South,B,Aerion South
1603,North America,Mexico,2020-03-15,0.0,9,Aerion,South,Aerion South,B,Aerion South
1604,North America,Mexico,2020-03-22,0.004,9,Aerion,South,Aerion South,B,Aerion South
1605,North America,Mexico,2020-03-29,0.031,9,Aerion,South,Aerion South,B,Aerion South
1606,North America,Mexico,2020-04-05,0.195,9,Aerion,South,Aerion South,B,Aerion South
1607,North America,Mexico,2020-04-12,0.623,9,Aerion,South,Aerion South,B,Aerion South
1608,North America,Mexico,2020-04-19,1.462,9,Aerion,South,Aerion South,B,Aerion South
1609,North America,Mexico,2020-04-26,3.09,9,Aerion,South,Aerion South,B,Aerion South
1610,North America,Mexico,2020-05-03,5.735,9,Aerion,South,Aerion South,B,Aerion South
1611,North America,Mexico,2020-05-10,8.972,9,Aerion,South,Aerion South,B,Aerion South
1612,North America,Mexico,2020-05-17,12.77,9,Aerion,South,Aerion South,B,Aerion South
1613,North America,Mexico,2020-05-24,17.082,9,Aerion,South,Aerion South,B,Aerion South
1614,North America,Mexico,2020-05-31,21.335,9,Aerion,South,Aerion South,B,Aerion South
1615,North America,Mexico,2020-06-07,25.551,9,Aerion,South,Aerion South,B,Aerion South
1616,North America,Mexico,2020-06-14,29.403,9,Aerion,South,Aerion South,B,Aerion South
1617,North America,Mexico,2020-06-21,32.344,9,Aerion,South,Aerion South,B,Aerion South
1618,North America,Mexico,2020-06-28,34.222,9,Aerion,South,Aerion South,B,Aerion South
1619,North America,Mexico,2020-07-05,35.966,9,Aerion,South,Aerion South,B,Aerion South
1620,North America,Mexico,2020-07-12,37.513,9,Aerion,South,Aerion South,B,Aerion South
1621,North America,Mexico,2020-07-19,39.032,9,Aerion,South,Aerion South,B,Aerion South
1622,North America,Mexico,2020-07-26,40.098,9,Aerion,South,Aerion South,B,Aerion South
1623,North America,Mexico,2020-08-02,40.51,9,Aerion,South,Aerion South,B,Aerion South
1624,North America,Mexico,2020-08-09,40.556,9,Aerion,South,Aerion South,B,Aerion South
1625,North America,Mexico,2020-08-16,40.503,9,Aerion,South,Aerion South,B,Aerion South
1626,North America,Mexico,2020-08-23,39.488,9,Aerion,South,Aerion South,B,Aerion South
1627,North America,Mexico,2020-08-30,37.647,9,Aerion,South,Aerion South,B,Aerion South
1628,North America,Mexico,2020-09-06,35.431,9,Aerion,South,Aerion South,B,Aerion South
1629,North America,Mexico,2020-09-13,32.903,9,Aerion,South,Aerion South,B,Aerion South
1630,North America,Mexico,2020-09-20,30.323,9,Aerion,South,Aerion South,B,Aerion South
1631,North America,Mexico,2020-09-27,27.872,9,Aerion,South,Aerion South,B,Aerion South
1632,North America,Mexico,2020-10-04,25.703,9,Aerion,South,Aerion South,B,Aerion South
1633,North America,Mexico,2020-10-11,23.936,9,Aerion,South,Aerion South,B,Aerion South
1634,North America,Mexico,2020-10-18,22.769,9,Aerion,South,Aerion South,B,Aerion South
1635,North America,Mexico,2020-10-25,22.266,9,Aerion,South,Aerion South,B,Aerion South
1636,North America,Mexico,2020-11-01,22.409,9,Aerion,South,Aerion South,B,Aerion South
1637,North America,Mexico,2020-11-08,23.0,9,Aerion,South,Aerion South,B,Aerion South
1638,North America,Mexico,2020-11-15,23.808,9,Aerion,South,Aerion South,B,Aerion South
1639,North America,Mexico,2020-11-22,25.066,9,Aerion,South,Aerion South,B,Aerion South
1640,North America,Mexico,2020-11-29,26.827,9,Aerion,South,Aerion South,B,Aerion South
1641,North America,Mexico,2020-12-06,28.559,9,Aerion,South,Aerion South,B,Aerion South
1642,North America,Mexico,2020-12-13,30.281,9,Aerion,South,Aerion South,B,Aerion South
1643,North America,Mexico,2020-12-20,32.322,9,Aerion,South,Aerion South,B,Aerion South
1644,North America,Mexico,2020-12-27,34.891,9,Aerion,South,Aerion South,B,Aerion South
1645,North America,Mexico,2021-01-03,38.242,9,Aerion,South,Aerion South,B,Aerion South
1646,North America,Mexico,2021-01-10,42.637,9,Aerion,South,Aerion South,B,Aerion South
1647,North America,Mexico,2021-01-17,47.886,9,Aerion,South,Aerion South,B,Aerion South
1648,North America,Mexico,2021-01-24,54.208,9,Aerion,South,Aerion South,B,Aerion South
1649,North America,Mexico,2021-01-31,59.643,9,Aerion,South,Aerion South,B,Aerion South
1650,North America,Mexico,2021-02-07,63.155,9,Aerion,South,Aerion South,B,Aerion South
1651,North America,Mexico,2021-02-14,64.226,9,Aerion,South,Aerion South,B,Aerion South
1652,North America,Mexico,2021-02-21,62.847,9,Aerion,South,Aerion South,B,Aerion South
1653,North America,Mexico,2021-02-28,59.281,9,Aerion,South,Aerion South,B,Aerion South
1654,North America,Mexico,2021-03-07,53.84,9,Aerion,South,Aerion South,B,Aerion South
1655,North America,Mexico,2021-03-14,46.596,9,Aerion,South,Aerion South,B,Aerion South
1656,North America,Mexico,2021-03-21,39.185,9,Aerion,South,Aerion South,B,Aerion South
1657,North America,Mexico,2021-03-28,32.631,9,Aerion,South,Aerion South,B,Aerion South
1658,North America,Mexico,2021-04-04,27.636,9,Aerion,South,Aerion South,B,Aerion South
1659,North America,Mexico,2021-04-11,23.982,9,Aerion,South,Aerion South,B,Aerion South
1660,North America,Mexico,2021-04-18,21.152,9,Aerion,South,Aerion South,B,Aerion South
1661,North America,Mexico,2021-04-25,18.6,9,Aerion,South,Aerion South,B,Aerion South
1662,North America,Mexico,2021-05-02,16.347,9,Aerion,South,Aerion South,B,Aerion South
1663,North America,Mexico,2021-05-09,14.423,9,Aerion,South,Aerion South,B,Aerion South
1664,North America,Mexico,2021-05-16,12.766,9,Aerion,South,Aerion South,B,Aerion South
1665,North America,Mexico,2021-05-23,11.146,9,Aerion,South,Aerion South,B,Aerion South
1666,North America,Mexico,2021-05-30,9.674,9,Aerion,South,Aerion South,B,Aerion South
1667,North America,Mexico,2021-06-06,8.252,9,Aerion,South,Aerion South,B,Aerion South
1668,North America,Mexico,2021-06-13,7.24,9,Aerion,South,Aerion South,B,Aerion South
1669,North America,Mexico,2021-06-20,6.44,9,Aerion,South,Aerion South,B,Aerion South
1670,North America,Mexico,2021-06-27,5.998,9,Aerion,South,Aerion South,B,Aerion South
1671,North America,Mexico,2021-07-04,5.962,9,Aerion,South,Aerion South,B,Aerion South
1672,North America,Mexico,2021-07-11,6.283,9,Aerion,South,Aerion South,B,Aerion South
1673,North America,Mexico,2021-07-18,7.083,9,Aerion,South,Aerion South,B,Aerion South
1674,North America,Mexico,2021-07-25,8.812,9,Aerion,South,Aerion South,B,Aerion South
1675,North America,Mexico,2021-08-01,11.531,9,Aerion,South,Aerion South,B,Aerion South
1676,North America,Mexico,2021-08-08,15.458,9,Aerion,South,Aerion South,B,Aerion South
1677,North America,Mexico,2021-08-15,20.097,9,Aerion,South,Aerion South,B,Aerion South
1678,North America,Mexico,2021-08-22,25.247,9,Aerion,South,Aerion South,B,Aerion South
1679,North America,Mexico,2021-08-29,30.205,9,Aerion,South,Aerion South,B,Aerion South
1680,North America,Mexico,2021-09-05,34.287,9,Aerion,South,Aerion South,B,Aerion South
1681,North America,Mexico,2021-09-12,36.936,9,Aerion,South,Aerion South,B,Aerion South
1682,North America,Mexico,2021-09-19,37.849,9,Aerion,South,Aerion South,B,Aerion South
1683,North America,Mexico,2021-09-26,36.98,9,Aerion,South,Aerion South,B,Aerion South
1684,North America,Mexico,2021-10-03,34.688,9,Aerion,South,Aerion South,B,Aerion South
1685,North America,Mexico,2021-10-10,31.171,9,Aerion,South,Aerion South,B,Aerion South
1686,North America,Mexico,2021-10-17,27.213,9,Aerion,South,Aerion South,B,Aerion South
1687,North America,Mexico,2021-10-24,23.325,9,Aerion,South,Aerion South,B,Aerion South
1688,North America,Mexico,2021-10-31,19.755,9,Aerion,South,Aerion South,B,Aerion South
1689,North America,Mexico,2021-11-07,16.628,9,Aerion,South,Aerion South,B,Aerion South
1690,North America,Mexico,2021-11-14,13.935,9,Aerion,South,Aerion South,B,Aerion South
1691,North America,Mexico,2021-11-21,11.808,9,Aerion,South,Aerion South,B,Aerion South
1692,North America,Mexico,2021-11-28,10.17,9,Aerion,South,Aerion South,B,Aerion South
1693,North America,Mexico,2021-12-05,8.976,9,Aerion,South,Aerion South,B,Aerion South
1694,North America,Mexico,2021-12-12,8.158,9,Aerion,South,Aerion South,B,Aerion South
1695,North America,Mexico,2021-12-19,7.567,9,Aerion,South,Aerion South,B,Aerion South
1696,North America,Mexico,2021-12-26,7.176,9,Aerion,South,Aerion South,B,Aerion South
1697,North America,Mexico,2022-01-02,6.905,9,Aerion,South,Aerion South,B,Aerion South
1698,North America,Mexico,2022-01-09,6.842,9,Aerion,South,Aerion South,B,Aerion South
1699,North America,Mexico,2022-01-16,7.356,9,Aerion,South,Aerion South,B,Aerion South
1700,North America,Mexico,2022-01-23,8.986,9,Aerion,South,Aerion South,B,Aerion South
1701,North America,Mexico,2022-01-30,12.011,9,Aerion,South,Aerion South,B,Aerion South
1702,North America,Mexico,2022-02-06,15.431,9,Aerion,South,Aerion South,B,Aerion South
1703,North America,Mexico,2022-02-13,18.23,9,Aerion,South,Aerion South,B,Aerion South
1704,North America,Mexico,2022-02-20,20.04,9,Aerion,South,Aerion South,B,Aerion South
1705,North America,Mexico,2022-02-27,20.781,9,Aerion,South,Aerion South,B,Aerion South
1706,North America,Mexico,2022-03-06,20.272,9,Aerion,South,Aerion South,B,Aerion South
1707,North America,Mexico,2022-03-13,18.184,9,Aerion,South,Aerion South,B,Aerion South
1708,North America,Mexico,2022-03-20,14.538,9,Aerion,South,Aerion South,B,Aerion South
1709,North America,Mexico,2022-03-27,10.402,9,Aerion,South,Aerion South,B,Aerion South
1710,North America,Mexico,2022-04-03,6.867,9,Aerion,South,Aerion South,B,Aerion South
1711,North America,Mexico,2022-04-10,4.326,9,Aerion,South,Aerion South,B,Aerion South
1712,North America,Mexico,2022-04-17,2.645,9,Aerion,South,Aerion South,B,Aerion South
1713,North America,Mexico,2022-04-24,1.682,9,Aerion,South,Aerion South,B,Aerion South
1714,North America,Mexico,2022-05-01,1.132,9,Aerion,South,Aerion South,B,Aerion South
1715,North America,Mexico,2022-05-08,0.788,9,Aerion,South,Aerion South,B,Aerion South
1716,North America,Mexico,2022-05-15,0.592,9,Aerion,South,Aerion South,B,Aerion South
1717,North America,Mexico,2022-05-22,0.465,9,Aerion,South,Aerion South,B,Aerion South
1718,North America,Mexico,2022-05-29,0.376,9,Aerion,South,Aerion South,B,Aerion South
1719,North America,Mexico,2022-06-05,0.336,9,Aerion,South,Aerion South,B,Aerion South
1720,North America,Mexico,2022-06-12,0.299,9,Aerion,South,Aerion South,B,Aerion South
1721,North America,Mexico,2022-06-19,0.338,9,Aerion,South,Aerion South,B,Aerion South
1722,North America,Mexico,2022-06-26,0.424,9,Aerion,South,Aerion South,B,Aerion South
1723,North America,Mexico,2022-07-03,0.594,9,Aerion,South,Aerion South,B,Aerion South
1724,North America,Mexico,2022-07-10,0.902,9,Aerion,South,Aerion South,B,Aerion South
1725,North America,Mexico,2022-07-17,1.486,9,Aerion,South,Aerion South,B,Aerion South
1726,North America,Mexico,2022-07-24,2.127,9,Aerion,South,Aerion South,B,Aerion South
1727,North America,Mexico,2022-07-31,2.8,9,Aerion,South,Aerion South,B,Aerion South
1728,North America,Mexico,2022-08-07,3.383,9,Aerion,South,Aerion South,B,Aerion South
1729,North America,Mexico,2022-08-14,3.724,9,Aerion,South,Aerion South,B,Aerion South
1730,North America,Mexico,2022-08-21,3.843,9,Aerion,South,Aerion South,B,Aerion South
1731,North America,Mexico,2022-08-28,3.749,9,Aerion,South,Aerion South,B,Aerion South
1732,North America,Mexico,2022-09-04,3.314,9,Aerion,South,Aerion South,B,Aerion South
1733,North America,Mexico,2022-09-11,2.752,9,Aerion,South,Aerion South,B,Aerion South
1734,North America,Mexico,2022-09-18,2.133,9,Aerion,South,Aerion South,B,Aerion South
1735,North America,Mexico,2022-09-25,1.527,9,Aerion,South,Aerion South,B,Aerion South
1736,North America,Mexico,2022-10-02,1.115,9,Aerion,South,Aerion South,B,Aerion South
1737,North America,Mexico,2022-10-09,0.847,9,Aerion,South,Aerion South,B,Aerion South
1738,North America,Mexico,2022-10-16,0.613,9,Aerion,South,Aerion South,B,Aerion South
1739,North America,Mexico,2022-10-23,0.449,9,Aerion,South,Aerion South,B,Aerion South
1740,North America,Mexico,2022-10-30,0.36,9,Aerion,South,Aerion South,B,Aerion South
1741,North America,Mexico,2022-11-06,0.29,9,Aerion,South,Aerion South,B,Aerion South
1742,North America,Mexico,2022-11-13,0.25,9,Aerion,South,Aerion South,B,Aerion South
1743,North America,Mexico,2022-11-20,0.225,9,Aerion,South,Aerion South,B,Aerion South
1744,North America,Mexico,2022-11-27,0.19,9,Aerion,South,Aerion South,B,Aerion South
1745,North America,Mexico,2022-12-04,0.234,9,Aerion,South,Aerion South,B,Aerion South
1746,North America,Mexico,2022-12-11,0.283,9,Aerion,South,Aerion South,B,Aerion South
1747,North America,Mexico,2022-12-18,0.387,9,Aerion,South,Aerion South,B,Aerion South
1748,North America,Mexico,2022-12-25,0.538,9,Aerion,South,Aerion South,B,Aerion South
1749,North America,Mexico,2023-01-01,0.747,9,Aerion,South,Aerion South,B,Aerion South
1750,North America,Mexico,2023-01-08,1.024,9,Aerion,South,Aerion South,B,Aerion South
1751,North America,Mexico,2023-01-15,1.337,9,Aerion,South,Aerion South,B,Aerion South
1752,North America,Mexico,2023-01-22,1.561,9,Aerion,South,Aerion South,B,Aerion South
